sectionCenters,x,y,z
1442,-18168.93771903297,12047.04590850977,7189.358940977681
1443,-18145.415727590367,12006.582561016974,7174.852617244522
1444,-18121.893736147766,11966.119213524176,7160.346293511361
1445,-18115.413187485006,11954.97114839861,7156.349653299164
1446,-18114.453106201632,11953.319583194821,7155.757558452912
1447,-18113.49302491826,11951.668017991035,7155.1654636066605
1448,-18107.012476255506,11940.519952865468,7151.168823394463
1449,-18083.4904848129,11900.056605372672,7136.662499661303
1450,-18059.968493370296,11859.593257879877,7122.156175928143
1451,-18053.48794470754,11848.44519275431,7118.159535715946
1452,-18052.52786342417,11846.793627550524,7117.567440869694
1453,-18051.567782140795,11845.142062346735,7116.975346023442
1454,-18045.087233478036,11833.993997221169,7112.978705811245
1455,-18021.565242035434,11793.530649728373,7098.4723820780855
1456,-17997.448043002274,11753.417417271072,7083.983994941823
1457,-17990.674316166424,11742.441806408704,7079.99618966183
1458,-17989.670801079632,11740.815789984648,7079.4054036944235
1459,-17988.66728599284,11739.189773560594,7078.814617727017
1460,-17981.89355915699,11728.214162698227,7074.826812447023
1461,-17957.307439530567,11688.37676030889,7060.352556245565
1462,-17932.721319904147,11648.539357919555,7045.878300044106
1463,-17925.947593068297,11637.563747057187,7041.890494764113
1464,-17924.944077981505,11635.937730633133,7041.299708796707
1465,-17923.940562894713,11634.311714209078,7040.708922829301
1466,-17917.166836058863,11623.33610334671,7036.721117549307
1467,-17892.580716432443,11583.498700957374,7022.246861347848
1468,-17867.99459680602,11543.661298568039,7007.772605146389
1469,-17861.22086997017,11532.68568770567,7003.784799866395
1470,-17860.217354883378,11531.059671281615,7003.1940138989885
1471,-17859.213839796586,11529.433654857561,7002.603227931582
1472,-17852.440112960736,11518.458043995193,6998.615422651589
1473,-17827.853993334313,11478.62064160586,6984.14116645013
1474,-17803.26787370789,11438.783239216524,6969.666910248671
1475,-17796.49414687204,11427.807628354156,6965.679104968678
1476,-17795.490631785247,11426.1816119301,6965.088319001272
1477,-17794.487116698456,11424.555595506046,6964.497533033866
1478,-17787.713389862605,11413.579984643678,6960.509727753872
1479,-17763.127270236182,11373.742582254345,6946.035471552413
1480,-17738.54115060976,11333.905179865009,6931.561215350954
1481,-17731.76742377391,11322.929569002641,6927.57341007096
1482,-17730.763908687117,11321.303552578585,6926.9826241035535
1483,-17729.760393600325,11319.677536154531,6926.391838136147
1484,-17722.986666764475,11308.701925292164,6922.404032856154
1485,-17698.40054713805,11268.86452290283,6907.929776654695
1486,-17673.81442751163,11229.027120513494,6893.455520453236
1487,-17667.040700675778,11218.051509651126,6889.467715173243
1488,-17666.037185588986,11216.42549322707,6888.876929205837
1489,-17665.033670502195,11214.799476803017,6888.286143238431
1490,-17658.259943666344,11203.823865940649,6884.298337958437
1491,-17633.65500518536,11163.997838127942,6869.824858088558
1492,-17608.93767185472,11124.239744515253,6855.356014827723
1493,-17602.12779430444,11113.285984030124,6851.369700868105
1494,-17601.118923556252,11111.663204698994,6850.7791358370505
1495,-17600.110052808064,11110.040425367864,6850.188570805996
1496,-17593.300175257784,11099.086664882736,6846.202256846379
1497,-17568.582841927142,11059.328571270045,6831.7334135855435
1498,-17543.865508596504,11019.570477657355,6817.264570324709
1499,-17537.055631046227,11008.616717172226,6813.278256365091
1500,-17536.046760298035,11006.993937841096,6812.687691334037
1501,-17535.037889549843,11005.371158509966,6812.097126302982
1502,-17528.228011999567,10994.417398024838,6808.110812343365
1503,-17503.51067866893,10954.65930441215,6793.64196908253
1504,-17478.793345338287,10914.90121079946,6779.173125821695
1505,-17471.983467788006,10903.947450314332,6775.186811862077
1506,-17470.974597039818,10902.324670983202,6774.596246831023
1507,-17469.96572629163,10900.701891652072,6774.005681799968
1508,-17463.15584874135,10889.748131166943,6770.019367840351
1509,-17438.438515410708,10849.990037554253,6755.550524579516
1510,-17413.72118208007,10810.231943941562,6741.08168131868
1511,-17406.911304529793,10799.278183456434,6737.095367359063
1512,-17405.9024337816,10797.655404125304,6736.504802328009
1513,-17404.89356303341,10796.032624794174,6735.9142372969545
1514,-17398.083685483132,10785.078864309045,6731.927923337336
1515,-17373.366352152494,10745.320770696357,6717.459080076501
1516,-17348.649018821852,10705.562677083668,6702.990236815665
1517,-17341.839141271572,10694.60891659854,6699.003922856047
1518,-17340.830270523384,10692.98613726741,6698.413357824993
1519,-17339.821399775195,10691.36335793628,6697.822792793939
1520,-17333.011522224915,10680.409597451151,6693.8364788343215
1521,-17308.294188894273,10640.65150383846,6679.367635573486
1522,-17283.576855563635,10600.89341022577,6664.8987923126515
1523,-17276.76697801336,10589.939649740641,6660.912478353033
1524,-17275.758107265166,10588.316870409511,6660.321913321979
1525,-17274.749236516975,10586.694091078381,6659.731348290925
1526,-17267.9393589667,10575.740330593251,6655.745034331307
1527,-17242.988442986396,10536.083282941278,6641.401387411686
1528,-17217.949964453568,10496.4641141397,6627.104672536117
1529,-17211.051608123096,10485.548628857634,6623.165781703052
1530,-17210.02962940747,10483.931519926959,6622.582242320375
1531,-17209.00765069184,10482.314410996281,6621.998702937699
1532,-17202.10929436137,10471.398925714215,6618.059812104633
1533,-17177.07081582854,10431.779756912638,6603.7630972290635
1534,-17152.032337295714,10392.16058811106,6589.466382353494
1535,-17145.13398096524,10381.245102828994,6585.527491520428
1536,-17144.112002249614,10379.627993898317,6584.943952137752
1537,-17143.090023533987,10378.010884967642,6584.360412755075
1538,-17136.191667203515,10367.095399685575,6580.4215219220105
1539,-17111.153188670687,10327.476230883998,6566.124807046441
1540,-17086.11471013786,10287.857062082421,6551.82809217087
1541,-17079.216353807387,10276.941576800353,6547.8892013378045
1542,-17078.19437509176,10275.324467869676,6547.305661955128
1543,-17077.172396376132,10273.707358938998,6546.722122572452
1544,-17070.27404004566,10262.791873656932,6542.783231739387
1545,-17045.235561512833,10223.172704855355,6528.486516863817
1546,-17020.197082980005,10183.553536053778,6514.1898019882465
1547,-17013.298726649533,10172.638050771711,6510.250911155181
1548,-17012.276747933905,10171.020941841034,6509.667371772504
1549,-17011.254769218278,10169.403832910357,6509.083832389828
1550,-17004.356412887806,10158.488347628288,6505.144941556763
1551,-16979.31793435498,10118.869178826712,6490.848226681193
1552,-16954.279455822154,10079.250010025135,6476.551511805623
1553,-16947.38109949168,10068.334524743066,6472.612620972557
1554,-16946.359120776055,10066.717415812389,6472.029081589881
1555,-16945.33714206043,10065.100306881712,6471.445542207204
1556,-16938.438785729955,10054.184821599645,6467.5066513741385
1557,-16913.40030719713,10014.565652798068,6453.209936498568
1558,-16888.361828664303,9974.946483996491,6438.913221622997
1559,-16881.46347233383,9964.030998714425,6434.974330789932
1560,-16880.441493618204,9962.413889783746,6434.390791407256
1561,-16879.41805731474,9960.797409032308,6433.808067114485
1562,-16872.50828118813,9949.886845360208,6429.87556228458
1563,-16847.428353024894,9910.28554017999,6415.602026235296
1564,-16822.34842486166,9870.684234999775,6401.328490186012
1565,-16815.43864873505,9859.773671327674,6397.395985356106
1566,-16814.414978197776,9858.1572915244,6396.813392047972
1567,-16813.3913076605,9856.540911721124,6396.230798739838
1568,-16806.481531533893,9845.630348049024,6392.298293909933
1569,-16781.401603370654,9806.029042868806,6378.024757860648
1570,-16756.321675207415,9766.427737688591,6363.7512218113625
1571,-16749.41189908081,9755.51717401649,6359.818716981457
1572,-16748.388228543532,9753.900794213216,6359.236123673323
1573,-16747.36455800626,9752.28441440994,6358.653530365189
1574,-16740.45478187965,9741.37385073784,6354.721025535284
1575,-16715.374853716414,9701.772545557622,6340.4474894859995
1576,-16690.29492555318,9662.171240377407,6326.173953436715
1577,-16683.38514942657,9651.260676705306,6322.24144860681
1578,-16682.361478889296,9649.644296902032,6321.658855298676
1579,-16681.33780835202,9648.027917098756,6321.076261990542
1580,-16674.428032225413,9637.117353426656,6317.143757160637
1581,-16649.348104062174,9597.516048246438,6302.870221111351
1582,-16624.268175898935,9557.914743066223,6288.596685062066
1583,-16617.35839977233,9547.004179394122,6284.664180232161
1584,-16616.33472923505,9545.387799590848,6284.081586924027
1585,-16615.31105869778,9543.771419787572,6283.498993615893
1586,-16608.40128257117,9532.860856115472,6279.5664887859875
1587,-16583.321354407934,9493.259550935254,6265.292952736703
1588,-16558.2414262447,9453.65824575504,6251.019416687419
1589,-16551.331650118093,9442.747682082938,6247.086911857514
